Datum (MEZ),Wind Offshore,Wind Onshore,Solar,Last
2022-01-05T11:45+01:00,5945.2,36051.7,6323,79769.8
2022-01-05T12:00+01:00,5939.4,36045.4,6606.7,79690.6
2022-01-05T12:15+01:00,5945.5,36666.2,6646.4,79420.6
2022-01-05T12:30+01:00,5937.1,37128.6,6640.2,79412.5
2022-01-05T12:45+01:00,5933.5,37169.4,6343.5,79453.7
2022-01-05T13:00+01:00,5934.3,37285,6153.4,79775.9
2022-01-05T13:15+01:00,5940.1,37485.2,5750.7,79203.6
2022-01-05T13:30+01:00,5941,37486.7,5532.1,78334.2
2022-01-05T13:45+01:00,5772.2,37524.8,4997.6,77561.1
2022-01-05T14:00+01:00,5303.2,37740.1,4424.7,77485
2022-01-05T14:15+01:00,5316.9,37833,3888.6,77410.6
2022-01-05T14:30+01:00,5338.3,37608.6,3295.1,77022.7
2022-01-05T14:45+01:00,5299.5,37541.7,2662.2,76661.1
2022-01-05T15:00+01:00,5262.3,36952.5,2047.9,76679.9
2022-01-05T15:15+01:00,5214.1,36657.4,1474.8,76157.5
2022-01-05T15:30+01:00,5266.8,36561.8,998,76099.7
2022-01-05T15:45+01:00,5225.6,37006.7,579.8,76215.4
2022-01-05T16:00+01:00,5194.6,36717.7,278.2,76339.4
2022-01-05T16:15+01:00,5153.4,35864.9,92.8,76722.5
2022-01-05T16:30+01:00,5052.1,34552.1,12.6,76855
2022-01-05T16:45+01:00,5069.8,34050.2,0.7,77439
2022-01-05T17:00+01:00,5046.4,33661.5,0.2,78377.6
2022-01-05T17:15+01:00,5012.7,33818.7,0,78731.8
2022-01-05T17:30+01:00,5085.8,33434,0,78969
2022-01-05T17:45+01:00,5122.4,33213.5,0,79376.7
2022-01-05T18:00+01:00,5090.2,33295.2,0,78827.3
2022-01-05T18:15+01:00,5026.9,33186.2,0,78770.3
2022-01-05T18:30+01:00,4809.7,33145.5,0,78623.7
2022-01-05T18:45+01:00,4767.6,33159.7,0,77916.2
2022-01-05T19:00+01:00,4957.9,32795.7,0,77485.4
2022-01-05T19:15+01:00,5048,32542.2,0,76641.7
2022-01-05T19:30+01:00,5205.1,31880.8,0,76464.3
2022-01-05T19:45+01:00,5137.6,31776.5,0,75519.9
2022-01-05T20:00+01:00,5137.9,31346.2,0,74218.5
2022-01-05T20:15+01:00,5200.3,30844.1,0,72854.4
2022-01-05T20:30+01:00,5191.7,30404.7,0,71302.8
2022-01-05T20:45+01:00,5141.1,29572.1,0,70593.8
2022-01-05T21:00+01:00,5113.4,29060.4,0,69859.8
2022-01-05T21:15+01:00,5168.9,28852,0,69348.1
2022-01-05T21:30+01:00,5139.4,28515,0,68383.2
2022-01-05T21:45+01:00,5261.9,27985.3,0,67136
2022-01-05T22:00+01:00,5287.5,27182.8,0,66388
2022-01-05T22:15+01:00,5487.5,26890.2,0,65835.7
2022-01-05T22:30+01:00,5527.7,26535.3,0,64973.7
2022-01-05T22:45+01:00,5447.2,26207.9,0,63964.5
2022-01-05T23:00+01:00,5361.5,25904,0,63160.6
2022-01-05T23:15+01:00,5575.7,25699.7,0,62334.6
2022-01-05T23:30+01:00,5696,25145.7,0,60981.9
2022-01-05T23:45+01:00,5637.1,24832.8,0,59805
2022-01-06T00:00+01:00,5467.2,24599.5,0,59364.4
2022-01-06T00:15+01:00,5519.3,24301.3,0,58982.7
2022-01-06T00:30+01:00,5419,23958.9,0,58380.9
2022-01-06T00:45+01:00,5346.1,23446.7,0,58325.5
2022-01-06T01:00+01:00,5401.4,22657.1,0,58135.7
2022-01-06T01:15+01:00,5356.7,22040.6,0,57414.2
2022-01-06T01:30+01:00,5791.5,21536,0,57341
2022-01-06T01:45+01:00,6250.7,20930.3,0,56934.6
2022-01-06T02:00+01:00,6031.4,20446.3,0,56351.1
2022-01-06T02:15+01:00,6178.6,19945.1,0,56420.4
2022-01-06T02:30+01:00,6629.6,19138.1,0,56278.9
2022-01-06T02:45+01:00,6747.9,18504.6,0,56233.9
2022-01-06T03:00+01:00,6603.8,17871.6,0,55849
2022-01-06T03:15+01:00,6612,17231.9,0,55905.6
2022-01-06T03:30+01:00,6544.7,16709.1,0,55738.2
2022-01-06T03:45+01:00,6451.7,16304.3,0,55664.9
2022-01-06T04:00+01:00,6105,15845.1,0,55695.6
2022-01-06T04:15+01:00,5920,15867.5,0,56270
2022-01-06T04:30+01:00,5672.1,16004.1,0,56639.9
2022-01-06T04:45+01:00,5363.1,15819,0,56865.3
2022-01-06T05:00+01:00,4831.2,15503.4,0,57595.1
2022-01-06T05:15+01:00,4628,15239.6,0,57840.3
2022-01-06T05:30+01:00,4319.4,14979.5,0,58289.5
2022-01-06T05:45+01:00,4081,14852.1,0,59125
2022-01-06T06:00+01:00,3826.4,14749.3,0,60497.1
2022-01-06T06:15+01:00,3511.2,14008.7,0,61568.6
2022-01-06T06:30+01:00,3038.4,13383.3,0,62697.1
2022-01-06T06:45+01:00,2782.7,12890,0,63559.8
2022-01-06T07:00+01:00,2573.1,12601,0,64994.5
2022-01-06T07:15+01:00,2430.1,11914.5,0,66282.2
2022-01-06T07:30+01:00,2295.4,11526.1,0,67353.4
2022-01-06T07:45+01:00,2143.5,11287.8,0.1,68068.7
2022-01-06T08:00+01:00,2028.3,10866.1,6.9,68560.3
2022-01-06T08:15+01:00,1659.1,10403.9,69.9,68716
2022-01-06T08:30+01:00,1352.6,10208.6,328.6,68852.6
2022-01-06T08:45+01:00,1279.8,10022.9,915.7,69301.9
2022-01-06T09:00+01:00,1163.4,9683.1,1692.6,69535.1
2022-01-06T09:15+01:00,1011.1,8963.3,2506.7,69903.5
2022-01-06T09:30+01:00,932.2,8429.6,3479.5,70211.8
2022-01-06T09:45+01:00,883.2,8161.2,4546.6,70455.2
2022-01-06T10:00+01:00,813.5,7721,5616.9,70375.7
2022-01-06T10:15+01:00,743.7,7278.2,6627.4,70445.5
2022-01-06T10:30+01:00,685.2,6989.6,7580.4,70686.5
2022-01-06T10:45+01:00,665.3,6765.4,8576.8,70762.4
2022-01-06T11:00+01:00,582.5,6569.5,9479.2,70773.4
2022-01-06T11:15+01:00,563.1,6261.8,10203.4,71242.7
2022-01-06T11:30+01:00,614.8,5773.3,10838.6,71469.6
2022-01-06T11:45+01:00,711.3,5300.5,11327.3,71316.8
2022-01-06T12:00+01:00,801.5,5235.3,11685.6,70949.5
2022-01-06T12:15+01:00,793.9,5182.6,11861.1,70767.9
2022-01-06T12:30+01:00,811.7,5042.3,11887.3,70318.3
2022-01-06T12:45+01:00,1010,4818.3,11693.8,69950.7
2022-01-06T13:00+01:00,1294.5,4580.4,11630.6,69935.4
2022-01-06T13:15+01:00,1372.5,4496.2,11133.3,69436.9
2022-01-06T13:30+01:00,1477.7,4266,10554.1,68859.6
2022-01-06T13:45+01:00,1588.9,4296.1,9800.2,68122.8
2022-01-06T14:00+01:00,1715.2,4127.9,8844.3,67925.7
2022-01-06T14:15+01:00,1808.8,3730.8,7915.2,67573.8
2022-01-06T14:30+01:00,1833.2,3725.6,6846.9,67463.4
2022-01-06T14:45+01:00,1706.4,3553.3,5749.3,67128.2
2022-01-06T15:00+01:00,2065.1,3541.5,4601.2,67190
2022-01-06T15:15+01:00,2307,3562.6,3391.5,67040.4
2022-01-06T15:30+01:00,2153,3587.7,2211.1,66788.3
2022-01-06T15:45+01:00,2036.2,3948.9,1225.2,66665.4
2022-01-06T16:00+01:00,2211.8,4378.1,523.8,67159.8
2022-01-06T16:15+01:00,2748.5,4856.9,166.2,67586.5
2022-01-06T16:30+01:00,3041.4,5386.3,22,68381.9
2022-01-06T16:45+01:00,3340.2,5979.3,1.5,69587.8
2022-01-06T17:00+01:00,3881.1,6574.9,0.1,71097.7
2022-01-06T17:15+01:00,4307,7235.3,0,71999.8
2022-01-06T17:30+01:00,4619.8,7913.5,0,72670.5
2022-01-06T17:45+01:00,4705,8592.5,0,72962.2
2022-01-06T18:00+01:00,4524.4,9452.2,0,72740.1
2022-01-06T18:15+01:00,4804.5,10151.3,0,72917.3
2022-01-06T18:30+01:00,4931.7,10876.6,0,72984.4
2022-01-06T18:45+01:00,5070.6,11456.2,0,72631.6
2022-01-06T19:00+01:00,5230.9,12108.1,0,72208.1
2022-01-06T19:15+01:00,5592.8,12705,0,72133.4
2022-01-06T19:30+01:00,5922.3,13227.4,0,71840.1
2022-01-06T19:45+01:00,6092.1,13856.2,0,71149.7
2022-01-06T20:00+01:00,6293.1,14281.4,0,70486.4
2022-01-06T20:15+01:00,6550.6,14806.6,0,69734.9
2022-01-06T20:30+01:00,6607.1,15186.4,0,68647.7
2022-01-06T20:45+01:00,6621.3,15590.1,0,67926.2
2022-01-06T21:00+01:00,6614.2,15992.7,0,67346.7
2022-01-06T21:15+01:00,6366.6,16549.8,0,66529
2022-01-06T21:30+01:00,6155.4,16775,0,65830.1
2022-01-06T21:45+01:00,6137.6,17049.7,0,64956.7
2022-01-06T22:00+01:00,6175.2,16758.8,0,65178.3
2022-01-06T22:15+01:00,6109.1,17237.3,0,64949.8
2022-01-06T22:30+01:00,6043.9,17397.4,0,63797.3
2022-01-06T22:45+01:00,6093.8,17418.2,0,63006.2
2022-01-06T23:00+01:00,6107.8,17720.4,0,62322.5
2022-01-06T23:15+01:00,6076.8,18131.6,0,61652.6
2022-01-06T23:30+01:00,6044.4,18368,0,60979.8
2022-01-06T23:45+01:00,6134.3,18399.6,0,60161.3
2022-01-07T00:00+01:00,6123.9,18633.1,0,58940
2022-01-07T00:15+01:00,6049.6,19098.2,0,57844.8
2022-01-07T00:30+01:00,6156.6,19356.4,0,57345.2
2022-01-07T00:45+01:00,6237.7,19106.2,0,56962.3
2022-01-07T01:00+01:00,6139.1,19492.2,0,56694
2022-01-07T01:15+01:00,6159.3,20065.5,0,56116.8
2022-01-07T01:30+01:00,6178.1,20078.9,0,55801.6
2022-01-07T01:45+01:00,6124.9,20260.2,0,55702.6
2022-01-07T02:00+01:00,6145,20675.5,0,55411.5
2022-01-07T02:15+01:00,6073.5,21231.6,0,55114.9
2022-01-07T02:30+01:00,6124.8,21636.4,0,54862.9
2022-01-07T02:45+01:00,6157.7,22014,0,55013.5
2022-01-07T03:00+01:00,6120.7,22107.1,0,55155.1
2022-01-07T03:15+01:00,6115.2,22432.7,0,55126.1
2022-01-07T03:30+01:00,6107.8,22893.3,0,55335.9
2022-01-07T03:45+01:00,6131.3,22972.3,0,55508.7
2022-01-07T04:00+01:00,6144.6,23005.9,0,56390.3
2022-01-07T04:15+01:00,6221.8,22967.3,0,56561.6
2022-01-07T04:30+01:00,6299,23147.6,0,57536.6
2022-01-07T04:45+01:00,6409.4,23259.6,0,57898.5
2022-01-07T05:00+01:00,6292,23527.4,0,59195.2
2022-01-07T05:15+01:00,6143.2,23814.2,0,59316.2
2022-01-07T05:30+01:00,6298.6,24013.7,0,60252.1
2022-01-07T05:45+01:00,6399.7,24145.6,0,61583.7
2022-01-07T06:00+01:00,6413.5,25224.4,0,63671.1
2022-01-07T06:15+01:00,6487.7,25579.5,0,65242.2
2022-01-07T06:30+01:00,6528.8,26004.5,0,66666.6
2022-01-07T06:45+01:00,6660.3,26372.9,0,67779.5
2022-01-07T07:00+01:00,6587.8,26654.3,0,69572.4
2022-01-07T07:15+01:00,6522.9,26883.8,0,71012.6
2022-01-07T07:30+01:00,6568.8,27094.4,0,72081.6
2022-01-07T07:45+01:00,6586.8,27287.5,0.7,73098.2
2022-01-07T08:00+01:00,6541.2,27394.4,13.5,73773.2
2022-01-07T08:15+01:00,6509.6,27361.1,115.7,74492.7
2022-01-07T08:30+01:00,6594.9,27260.1,330.9,75243
2022-01-07T08:45+01:00,6631.7,26890.1,613.5,75541.3
2022-01-07T09:00+01:00,6717.7,26570.1,967.3,75859.9
2022-01-07T09:15+01:00,6772.9,26273.2,1332,76637
2022-01-07T09:30+01:00,6821.6,26186.3,1728.2,77032.3
2022-01-07T09:45+01:00,6856.5,25846.1,2150.2,77279
2022-01-07T10:00+01:00,6911,25537.5,2533.8,77126.9
2022-01-07T10:15+01:00,6943.9,25386.7,2882.2,77339.6
2022-01-07T10:30+01:00,6923.8,25149.1,3181.9,77488.2
2022-01-07T10:45+01:00,6954.7,24862.6,3481.5,77992.3
2022-01-07T11:00+01:00,6902.6,24778.7,3786.9,77963
2022-01-07T11:15+01:00,6931.4,24817.3,4098.7,78104.8
2022-01-07T11:30+01:00,6994.5,24583,4308.9,78595.5
2022-01-07T11:45+01:00,7028.9,23958.2,4468.3,78704.7
2022-01-07T12:00+01:00,6980.9,23584.6,4525.4,78950.6
2022-01-07T12:15+01:00,6893.7,23222.5,4489.1,78745.1
2022-01-07T12:30+01:00,6933.1,22864.3,4460.1,78595.5
2022-01-07T12:45+01:00,6951.5,22719.3,4257.9,77815.7
2022-01-07T13:00+01:00,6946.5,22386.7,3999.6,77445.7
2022-01-07T13:15+01:00,6971.9,22247.5,3733.5,76699.1
2022-01-07T13:30+01:00,6771.1,22229.8,3418,76185.3
2022-01-07T13:45+01:00,6718.3,21843.8,2972.3,75810.9
2022-01-07T14:00+01:00,6729.2,21538.5,2525.1,75847.8
2022-01-07T14:15+01:00,6658.3,21288.6,2182.3,75721
2022-01-07T14:30+01:00,6509.8,20673.4,1834.7,75465.8
2022-01-07T14:45+01:00,6526.7,19968,1502.6,75206.2
2022-01-07T15:00+01:00,6621.2,19548.1,1173.2,75160.3
2022-01-07T15:15+01:00,6665.4,19239.7,860.7,75030.5
2022-01-07T15:30+01:00,6603.5,19270.9,561.4,74691.4
2022-01-07T15:45+01:00,6601.8,19285.2,323.8,74674
2022-01-07T16:00+01:00,6193,19227.3,148.4,74678.6
2022-01-07T16:15+01:00,6009.4,18964.6,50.1,74623.9
2022-01-07T16:30+01:00,5913.9,19223.2,6.7,75324
2022-01-07T16:45+01:00,5942.1,19205.9,0.9,75877.2
2022-01-07T17:00+01:00,5786.8,19467.5,0.2,76165.9
2022-01-07T17:15+01:00,5716.9,19617.4,0,76654.7
2022-01-07T17:30+01:00,5331.8,19450,0,76983.6
2022-01-07T17:45+01:00,5021,19428.7,0,76875.1
2022-01-07T18:00+01:00,4724.2,19330.3,0,76308.8
2022-01-07T18:15+01:00,4725.6,19061.7,0,75702.9
2022-01-07T18:30+01:00,4748.4,18901.8,0,75369.3
2022-01-07T18:45+01:00,4135.9,18762.2,0,74718.6
2022-01-07T19:00+01:00,4628.9,18751.4,0,74014.5
2022-01-07T19:15+01:00,4535.7,18544.5,0,73166.1
2022-01-07T19:30+01:00,4576.5,18074.4,0,72686.6
2022-01-07T19:45+01:00,4366.2,18082.7,0,71847.5
2022-01-07T20:00+01:00,4115.5,18311.5,0,70328.2
2022-01-07T20:15+01:00,4146.8,18131.9,0,69356
2022-01-07T20:30+01:00,4493.8,17673.8,0,68802.7
2022-01-07T20:45+01:00,4498.9,17724.6,0,67744.9
2022-01-07T21:00+01:00,4022,17864.3,0,67063.6
2022-01-07T21:15+01:00,3874.4,17889.1,0,66436.2
2022-01-07T21:30+01:00,3676.4,17781.6,0,65431.6
2022-01-07T21:45+01:00,3693.3,17398.4,0,64502.8
2022-01-07T22:00+01:00,3737,16962.6,0,64413
2022-01-07T22:15+01:00,3499.2,16510.3,0,64005.4
2022-01-07T22:30+01:00,3922.7,16417.1,0,62791.3
2022-01-07T22:45+01:00,4148.4,16223.9,0,61849.8
2022-01-07T23:00+01:00,3897.7,15935,0,61132.2
2022-01-07T23:15+01:00,3360.5,15654.5,0,60239.6
2022-01-07T23:30+01:00,3092.2,15397.4,0,59382.3
2022-01-07T23:45+01:00,3243.2,15287.7,0,58517.8
2022-01-08T00:00+01:00,3468.8,15141.2,0,57628.6
2022-01-08T00:15+01:00,3877.5,15012,0,56820.5
2022-01-08T00:30+01:00,3340.1,14907,0,56001.8
2022-01-08T00:45+01:00,3805.9,14716.2,0,55432.5
2022-01-08T01:00+01:00,3892.7,14361.9,0,54923.4
2022-01-08T01:15+01:00,3354.9,14197,0,54195
2022-01-08T01:30+01:00,3686.6,14153.3,0,53748.7
2022-01-08T01:45+01:00,3885.5,13981.4,0,53748
2022-01-08T02:00+01:00,3700.2,13724.4,0,53138.4
2022-01-08T02:15+01:00,3815.5,13621,0,53297.7
2022-01-08T02:30+01:00,4062.1,13492.2,0,53104.9
2022-01-08T02:45+01:00,3657.6,13640.8,0,53111.3
2022-01-08T03:00+01:00,3858.9,13650.2,0,53120
2022-01-08T03:15+01:00,3945,13581.1,0,53108.1
2022-01-08T03:30+01:00,3747.6,13398.5,0,53215.4
2022-01-08T03:45+01:00,3424,13259.4,0,52931.1
2022-01-08T04:00+01:00,3218.9,13160.1,0,52585.2
2022-01-08T04:15+01:00,3357.8,12925.9,0,52590.3
2022-01-08T04:30+01:00,3019.6,12816.1,0,52684.2
2022-01-08T04:45+01:00,3232.6,12680.9,0,52517.9
2022-01-08T05:00+01:00,3457.9,12971.7,0,52689.8
2022-01-08T05:15+01:00,3791.6,12897.6,0,52445.5
2022-01-08T05:30+01:00,3649.1,12969.1,0,52602.2
2022-01-08T05:45+01:00,3761.9,12819.5,0,52899.4
2022-01-08T06:00+01:00,4107.2,12941.3,0,53504.8
2022-01-08T06:15+01:00,3907,13018.1,0,53700.6
2022-01-08T06:30+01:00,3705.6,12932.1,0,53977.6
2022-01-08T06:45+01:00,3943.2,13030.4,0,54333.6
2022-01-08T07:00+01:00,3874.5,12965.7,0,55088.9
2022-01-08T07:15+01:00,3709.9,13195.1,0,55707.5
2022-01-08T07:30+01:00,3899.8,13162.1,0,56666.1
2022-01-08T07:45+01:00,3921.1,13180.9,0.1,57485.4
2022-01-08T08:00+01:00,3906,13664.5,6.1,58321
2022-01-08T08:15+01:00,4006.5,14096.9,41.9,58859.6
2022-01-08T08:30+01:00,3930.8,14531.8,113.8,59820.1
2022-01-08T08:45+01:00,4309.9,14681.1,288.6,61243.3
2022-01-08T09:00+01:00,4371.5,14549.1,597.6,62469.6
2022-01-08T09:15+01:00,4492.6,14273.2,913,63200
2022-01-08T09:30+01:00,4659.3,13902.4,1253.6,64091.9
2022-01-08T09:45+01:00,4327.7,14127.6,1644.1,64740.4
2022-01-08T10:00+01:00,4299.5,13848.5,2046.7,64866.3
2022-01-08T10:15+01:00,4719,13768,2505.9,65341.6
2022-01-08T10:30+01:00,5017.1,13966.8,2933.2,65776.9
2022-01-08T10:45+01:00,5258.6,14038,3389.3,66161.2
2022-01-08T11:00+01:00,5376.7,13968.3,3869.2,66393.2
2022-01-08T11:15+01:00,5518.9,13725.5,4308.9,67059.4
2022-01-08T11:30+01:00,5921.8,13646.9,4651.2,67503.5
2022-01-08T11:45+01:00,6136.1,13887.4,4940.4,67599
2022-01-08T12:00+01:00,6327.2,14018.9,5203.5,67623.1
2022-01-08T12:15+01:00,6604.8,13969,5349.4,67698.3
2022-01-08T12:30+01:00,6802,14372.5,5393.7,67445.8
2022-01-08T12:45+01:00,6831.5,14923.9,5406.8,66942.7
2022-01-08T13:00+01:00,6955,15521.1,5181.7,66970
2022-01-08T13:15+01:00,6962.8,16009.5,5028.1,66795.7
2022-01-08T13:30+01:00,7000.1,16623.9,4807.9,66048.3
2022-01-08T13:45+01:00,6981.1,16874.1,4572,66046.7
2022-01-08T14:00+01:00,7127.8,17365.7,4301.6,65730.8
2022-01-08T14:15+01:00,7124.7,17520.9,3861.6,65558.8
2022-01-08T14:30+01:00,7127.6,17735.8,3413.3,65592
2022-01-08T14:45+01:00,7154.1,18003.1,2838.4,65384.1
2022-01-08T15:00+01:00,7222.5,18215.2,2309.8,65230.7
2022-01-08T15:15+01:00,7233.4,18412.3,1737.9,65788.6
2022-01-08T15:30+01:00,7233.7,19025.3,1188,66095.8
2022-01-08T15:45+01:00,7246.7,19848.5,701.7,66166.5
2022-01-08T16:00+01:00,7226.1,20746.5,304.8,66379.6
2022-01-08T16:15+01:00,7204.3,21255.9,88.4,66866.7
2022-01-08T16:30+01:00,7236.1,21930.5,11.4,68013.9
2022-01-08T16:45+01:00,7248,22660.2,1.2,69160.6
2022-01-08T17:00+01:00,7194.8,23421,0.2,70464.2
2022-01-08T17:15+01:00,7232.6,24247.4,0,71140.6
2022-01-08T17:30+01:00,6718.5,25074.1,0,71903.2
2022-01-08T17:45+01:00,6683.5,25919.6,0,72266.1
2022-01-08T18:00+01:00,6597.2,26653.3,0,72289.2
2022-01-08T18:15+01:00,6539.6,27198.6,0,71996.9
2022-01-08T18:30+01:00,6563.7,27691.9,0,71562.6
2022-01-08T18:45+01:00,6546.7,28264.7,0,71216.7
2022-01-08T19:00+01:00,6056.3,29097.1,0,70499.4
2022-01-08T19:15+01:00,6066.5,29380.9,0,69903.3
2022-01-08T19:30+01:00,6171.4,29842.7,0,69365.5
2022-01-08T19:45+01:00,6262.6,30135.1,0,68782.4
2022-01-08T20:00+01:00,6275.8,30374.7,0,67866.1
2022-01-08T20:15+01:00,6303,30620.5,0,66629.6
2022-01-08T20:30+01:00,6319.1,30671.7,0,65864.5
2022-01-08T20:45+01:00,6267,31136.6,0,65031.5
2022-01-08T21:00+01:00,6200.6,31264.6,0,64203
2022-01-08T21:15+01:00,6178,31600.7,0,63673.6
2022-01-08T21:30+01:00,6111.2,31848.3,0,62962
2022-01-08T21:45+01:00,6042.9,31801.5,0,62737.4
2022-01-08T22:00+01:00,5986.2,30994.3,0,62973.6
2022-01-08T22:15+01:00,5971.3,31186.6,0,62570.1
2022-01-08T22:30+01:00,5971.5,31354.3,0,61740.2
2022-01-08T22:45+01:00,5911.9,31312.1,0,60579.7
2022-01-08T23:00+01:00,5886.8,31122.8,0,60110.5
2022-01-08T23:15+01:00,5822.1,31044.6,0,59517.6
2022-01-08T23:30+01:00,5785,30902.5,0,58663.8
2022-01-08T23:45+01:00,5761.1,30780.5,0,57735.7
2022-01-09T00:00+01:00,5609.7,30619.8,0,56672.8
2022-01-09T00:15+01:00,5583.2,30458.4,0,56007.8
2022-01-09T00:30+01:00,5702.6,30375,0,55436.6
2022-01-09T00:45+01:00,5580.7,29936.1,0,54722.1
2022-01-09T01:00+01:00,5854.8,29538,0,54024.7
2022-01-09T01:15+01:00,5704.2,29324.6,0,53468.7
2022-01-09T01:30+01:00,5337.6,28980.2,0,53272
2022-01-09T01:45+01:00,4658.3,28637.8,0,53091.7
2022-01-09T02:00+01:00,4268.8,28045.8,0,52354.1
2022-01-09T02:15+01:00,4349.1,27735.8,0,52134.9
2022-01-09T02:30+01:00,4726.1,27663.2,0,51993.2
2022-01-09T02:45+01:00,5097.6,27319.6,0,51809.7
2022-01-09T03:00+01:00,4977.2,26806.4,0,51593.2
2022-01-09T03:15+01:00,4582.9,26757.4,0,51375.3
2022-01-09T03:30+01:00,4364.6,26638.8,0,51149.1
2022-01-09T03:45+01:00,4286.6,26341.5,0,50897.6
2022-01-09T04:00+01:00,4433.8,25958.1,0,51340.4
2022-01-09T04:15+01:00,4774.1,25535.4,0,51709.3
2022-01-09T04:30+01:00,4829,25085.7,0,51691.8
2022-01-09T04:45+01:00,4760.3,24703.9,0,51638.6
2022-01-09T05:00+01:00,4759.9,24291.5,0,51672.6
2022-01-09T05:15+01:00,4801.8,24128.3,0,51413.5
2022-01-09T05:30+01:00,4852.8,24097.3,0,51096.7
2022-01-09T05:45+01:00,4796.7,24315.9,0,50726.7
2022-01-09T06:00+01:00,5030.4,24703,0,51008.2
2022-01-09T06:15+01:00,5378.7,24737.2,0,50787.9
2022-01-09T06:30+01:00,5652.7,24784.4,0,51030
2022-01-09T06:45+01:00,5538.3,24843.6,0,51564.7
2022-01-09T07:00+01:00,5459.5,24922.7,0,52409.9
2022-01-09T07:15+01:00,5558.1,24825.2,0,52586.5
2022-01-09T07:30+01:00,5562.1,24673,0,53238.6
2022-01-09T07:45+01:00,5597.3,24358.8,0.1,53866.5
2022-01-09T08:00+01:00,5473.9,24303.3,6.2,54964.2
2022-01-09T08:15+01:00,5629.7,24118,44.4,55483.7
2022-01-09T08:30+01:00,5894.3,24010.7,132.5,56245.8
2022-01-09T08:45+01:00,5939.5,23800.5,260.6,57250.5
2022-01-09T09:00+01:00,5895.7,23250.8,500.7,58683.6
2022-01-09T09:15+01:00,5809.3,22908,780.4,59792.2
2022-01-09T09:30+01:00,6075.8,22514.2,1128,60720.5
2022-01-09T09:45+01:00,6138.3,22210.4,1510.2,61372.3
2022-01-09T10:00+01:00,5801.6,21854.1,1932.8,61944.3
2022-01-09T10:15+01:00,5828.1,21453.2,2345.2,62240.6
2022-01-09T10:30+01:00,6072,20966.5,2802.9,62928.6
2022-01-09T10:45+01:00,6097.9,20813,3192.1,63467.3
2022-01-09T11:00+01:00,6171.7,20557.4,3603.5,64131.2
2022-01-09T11:15+01:00,6181.3,20075,4060.8,65019
2022-01-09T11:30+01:00,6050.3,19743.2,4465.2,65131.9
2022-01-09T11:45+01:00,5848,19246.1,4711.4,65202.2
2022-01-09T12:00+01:00,5584.9,18920.2,4822.4,64963.9
2022-01-09T12:15+01:00,5391.4,18498.5,4910.4,65013.4
2022-01-09T12:30+01:00,5307.1,18413.1,4997.3,64637.8
2022-01-09T12:45+01:00,5226.1,18160.2,5060.4,64120.7
2022-01-09T13:00+01:00,5057.3,18014.8,4957.5,63531.6
2022-01-09T13:15+01:00,4952.3,17547.5,4802.4,62970.7
2022-01-09T13:30+01:00,4888.1,17114.5,4492,62345.1
2022-01-09T13:45+01:00,4879.5,16518.3,4135.7,61949.2
2022-01-09T14:00+01:00,4906,16174.8,3840.1,61842.9
2022-01-09T14:15+01:00,4841.3,15832,3467.8,61004.9
2022-01-09T14:30+01:00,4695.6,15434,3103.2,60889.6
2022-01-09T14:45+01:00,4442.6,14983,2712.7,60694.2
2022-01-09T15:00+01:00,4518.6,14628.8,2241.8,60467
2022-01-09T15:15+01:00,4542.8,14228.3,1746.2,59910.5
2022-01-09T15:30+01:00,4753.3,13844,1291.3,60503.9
2022-01-09T15:45+01:00,4886.3,13806,832,60924
2022-01-09T16:00+01:00,4750,13678,454.2,61421.8
2022-01-09T16:15+01:00,4847.3,13373.1,181.1,61622.3
2022-01-09T16:30+01:00,4468.3,13297.8,29.1,62229
2022-01-09T16:45+01:00,4242.4,13232.4,1.8,63353.4
2022-01-09T17:00+01:00,4145.8,12923.1,0.2,64716.3
2022-01-09T17:15+01:00,4071.1,12645.9,0,65468.9
2022-01-09T17:30+01:00,3907.4,12643.4,0,66126
2022-01-09T17:45+01:00,3686.1,12482.5,0,66537.6
2022-01-09T18:00+01:00,3462.6,12265.4,0,66836
2022-01-09T18:15+01:00,3382.1,12052.1,0,66219.1
2022-01-09T18:30+01:00,3325.7,11817.1,0,66330.3
2022-01-09T18:45+01:00,3298.4,11680.6,0,65816.5
2022-01-09T19:00+01:00,3212.3,11364,0,65265.9
2022-01-09T19:15+01:00,3156,11304.9,0,64676.6
2022-01-09T19:30+01:00,3199.2,11140.2,0,64131.2
2022-01-09T19:45+01:00,3092.3,11026.8,0,63567.2
2022-01-09T20:00+01:00,2863.7,10939.5,0,62816.6
2022-01-09T20:15+01:00,2737.6,10913.5,0,62305.1
2022-01-09T20:30+01:00,2560,10865.8,0,61221.6
2022-01-09T20:45+01:00,2467.4,10701,0,60370.1
2022-01-09T21:00+01:00,2429,10468.3,0,60127.2
2022-01-09T21:15+01:00,2416.6,10237.2,0,59518.4
2022-01-09T21:30+01:00,2285.4,9914.4,0,59174
2022-01-09T21:45+01:00,2096.9,9515,0,58839
2022-01-09T22:00+01:00,2011.9,9244.5,0,59476.6
2022-01-09T22:15+01:00,2027.8,8999.4,0,59154.1
2022-01-09T22:30+01:00,1986.9,8892.2,0,58202
2022-01-09T22:45+01:00,1977.2,8666.4,0,56963.1
2022-01-09T23:00+01:00,1949.7,8383.3,0,56499.8
2022-01-09T23:15+01:00,1864.4,8181.8,0,55927.7
